Timestamp,Experiment,Model,Dataset,Pearson_r,RMSE,R2,RPIQ,MAE,Notes,最优参数,最优验证RMSE,最优trial编号,最优迭代轮数,CV 最优参数:,CV 最优 RMSE:
2026-01-22 02:43:30,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.9952258,0.3928462564945221,0.989805281162262,9.796189,0.24349187,XGBoost + 透射光谱&RGB + Detrend 预处理,"{'learning_rate': 0.024293219912437956, 'max_depth': 8, 'min_child_weight': 9.957346912169827, 'subsample': 0.7512108500823556, 'colsample_bytree': 0.3907214397054658, 'reg_lambda': 0.10807379573175799, 'reg_alpha': 0.3368930117989426, 'gamma': 1.1067241473930474}",0.8709130883216858,65.0,206.0,,
2026-01-22 02:43:30,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.9808391,0.8709130883216858,0.95994770526886,7.626363,0.6111532,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:43:30,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.98269063,0.8128749132156372,0.9643992185592652,4.7102714,0.48409075,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:51:31,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.9976612,0.305945873260498,0.9938167333602904,12.578684,0.16412365,XGBoost + 透射光谱&RGB + SNV 预处理,"{'learning_rate': 0.0047078289007034795, 'max_depth': 7, 'min_child_weight': 2.055766338078211, 'subsample': 0.5424420713794491, 'colsample_bytree': 0.7469482983647646, 'reg_lambda': 1.5256536381446746, 'reg_alpha': 0.12821181598966966, 'gamma': 0.11672265571906915}",0.7267532348632812,83.0,989.0,,
2026-01-22 02:51:31,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.9859874,0.7267532348632812,0.9721097946166992,9.139139,0.463957,XGBoost + 透射光谱&RGB + SNV 预处理,0,0.0,0.0,0.0,,
2026-01-22 02:51:31,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.96889013,1.0982282161712646,0.9350173473358154,3.4863985,0.53504586,XGBoost + 透射光谱&RGB + SNV 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:04:41,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.9979408,0.2667169570922851,0.9953007102012634,14.428765,0.17103566,XGBoost + 透射光谱&RGB + MSC 预处理,"{'learning_rate': 0.04998049520209812, 'max_depth': 4, 'min_child_weight': 1.6983499492065561, 'subsample': 0.6338787670469186, 'colsample_bytree': 0.7071452415024428, 'reg_lambda': 2.5215993677738764, 'reg_alpha': 0.3043437397602199, 'gamma': 0.9523410628684048}",0.5631222128868103,87.0,258.0,,
2026-01-22 03:04:41,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.9917383,0.5631222128868103,0.9832550883293152,11.794774,0.38999292,XGBoost + 透射光谱&RGB + MSC 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:04:41,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.98506707,0.7905455231666565,0.9663282036781312,4.843315,0.46732867,XGBoost + 透射光谱&RGB + MSC 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:12:10,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.99880445,0.1944233775138855,0.9975029230117798,19.793898,0.1238361,XGBoost + 透射光谱&RGB + SG_1 预处理,"{'learning_rate': 0.019187639800360142, 'max_depth': 4, 'min_child_weight': 6.74253840507499, 'subsample': 0.6957933331859684, 'colsample_bytree': 0.46657693415466084, 'reg_lambda': 0.3276410077950888, 'reg_alpha': 0.03878925746575356, 'gamma': 0.6688622191931214}",0.6046223640441895,59.0,536.0,,
